code,product_name,brands,categories,nutriscore_grade,nova_group,ecoscore_grade,energy_kcal_100g,fat_100g,saturated_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,ingredients_text,allergens,additives_n,image_url,nutriscore_numeric,ecoscore_numeric
6111031005033,Tagger,Bimo,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Cocoa and its products, Biscuits, Chocolates, Pastries, Waffles, Chocolate coated waffles, en:bars",e,4.0,d,535.0,29.0,18.0,64.0,47.0,1.5,3.3,0.18,"Sucre, Huiles Végétales Non-Hydrogénées (Palme, Palmiste), Farine De Blé, Cacao Maigre en Poudre, Lactosérum En Poudre, Emulsifiant (Lécithine De Soja), Poudre A Lever (Bicarbonate De Sodium), Sel. CONTIENT LAIT, BLE (GLUTEN),SOJA",en:gluten,2.0,https://images.openfoodfacts.org/images/products/611/103/100/5033/front_en.5.400.jpg,5.0,4.0
3175681209282,Goûter 4S Saveur pommes,Gerblé,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Fruit biscuits",b,4.0,c,456.0,17.0,1.4,65.0,8.9,6.5,7.6,0.05,"Farine de blé 64,4%, huile de colza, sirop de sucres issu de fruits, farine de maïs, semoule de pommes séchées 4,8% (amidon de blé), extrait de malt d'orge, fibre de blé, jus de pomme concentré 2,2%, poudre à lever: carbonates de potassium, arôme naturel de pomme avec autres arômes naturels, émulsifiant : lécithines, extrait de pomme 0,4%, acidifiant : acide malique, protéines de lait.","en:gluten,en:milk",2.0,https://images.openfoodfacts.org/images/products/317/568/120/9282/front_fr.113.400.jpg,2.0,3.0
5000119117359,Wheat Biscuits,Tesco,"Plant-based foods and beverages,Plant-based foods,Snacks,Breakfasts,Cereals and potatoes,Sweet snacks,Cereals and their products,Breakfast cereals",a,3.0,d,358.0,2.11,0.526,67.9,4.47,10.0,12.1,0.257,"Wheat (95%), Malted Barley Extract, Sugar, Salt, Niacin, Iron, Riboflavin, Thiamin, Folic Acid. Allergy Advice",,0.0,https://images.openfoodfacts.org/images/products/500/011/911/7359/front_en.47.400.jpg,1.0,4.0
7622210476296,Thé - Biscuits,Lu,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,fr:Gâteaux secs",e,4.0,c,453.0,14.0,6.7,73.0,26.0,3.4,7.5,0.7,"Farine de _blé_ 67 %,sucre, huile de palme, sirop de glucose-fructose, _lait_ écrémé en poudre, _lactosérum_ en poudre (de _lait_), arôme fleur d'oranger, fibres de _blé_, sel, poudres à lever (carbonate acide de sodium, carbonate acide d'ammonium), émulsifiant (lécithine de _soja_), arômes.","en:gluten,en:milk,en:soybeans",3.0,https://images.openfoodfacts.org/images/products/762/221/047/6296/front_fr.80.400.jpg,5.0,3.0
3178530410105,Petites Madeleines,St Michel,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Pound Cake,Madeleines,Plain madeleines,fr:koekjes-en-cakes,fr:zoete-snacks",d,4.0,b,419.0,21.0,2.0,54.0,23.0,1.5,5.5,0.71,"Farine de blé 34%, huile de colza, sucre, oeufs 14%, stabilisant : glycérol, sirop de glucose, lait frais demi-écrémé pasteurisé 5%, poudres à lever: carbonates et citrates de sodium (blé), sel, arome.
Traces éventuelles de fruits à coque, soja.","en:eggs,en:gluten,en:milk",3.0,https://images.openfoodfacts.org/images/products/317/853/041/0105/front_en.197.400.jpg,4.0,2.0
7622210204424,Príncipe crema de chocolate,LU,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de chocolate,Galletas rellenas",e,4.0,e,468.0,17.0,5.5,70.0,32.5,3.0,6.25,0.494,"Harina de _trigo_ 49%, azúcar, grasa de palma, aceite de nabina, cacao magro en polvo 4.5%, jarabe de glucosa, almidón de _trigo_, gasificantes (carbonatos de amonio, carbonatos de sodio), emulgente (lecitinas de _soja_), sal, _leche_ desnatada en polvo, permeato de suero (_leche_), aroma.","en:gluten,en:milk,en:soybeans",3.0,https://images.openfoodfacts.org/images/products/762/221/020/4424/front_en.68.400.jpg,5.0,5.0
7622210770714,Moelleux goût choco-noisette,LU,fr:Céréales complètes,c,4.0,unknown,398.0,14.2,1.8,60.0,22.0,6.9,5.2,0.255,"Céréales 40,7 % [(farine de _blé_ 21,9 %, céréales complètes 16,4 % (sarrasin complet concassé 12,8 %, farine complète de _blé_ 0,9 %, farine complète d'_orge_ 0,9 %, farine complète d'épeautre (_blé_) 0,9%, flocons d'_avoine_ 0,9 %), farine de riz 2,3 %, farine de _blé_ malté 0,1%)], sucre, huile de colza, amidon modifié, inuline, isomaltulose , humectant (glycérol), amidon de maïs, cacao maigre en poudre 2,4 %, huile de palme, émulsifiant (lécithine de _soja_), agent de charge (maltitol), sel, poudre à lever (carbonate acide de sodium), minéraux (oxyde de magnésium, fer élémentaire), gluten de _blé_, dextrose, arômes, vitamines (vitamine B6, B9)), lait écrémé en poudre","en:gluten,en:milk,en:soybeans,fr:Avoine",5.0,https://images.openfoodfacts.org/images/products/762/221/077/0714/front_en.122.400.jpg,3.0,
6923818881323,Petits fours financiers,,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Financiers",e,3.0,d,452.0,22.9,11.9,52.0,31.6,,8.1,0.13,green tea,,0.0,https://images.openfoodfacts.org/images/products/692/381/888/1323/front_fr.13.400.jpg,5.0,4.0
3175681066632,Biscuits pavot citron,Gerblé,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Dry biscuits",c,4.0,b,454.0,16.0,1.4,66.0,16.0,5.0,8.9,0.36,"Farine de blé 57,9%, huile de colza, sucre de canne roux, germe de blé 5,6%, graines de pavot bleu 5%, amidon de blé, fibre de blé, fructose, citrons déshydratés 0,9%, jus concentré de citron, magnésium, amidon de maïs, sucre, poudre à lever: carbonates de sodium, arôme naturel de citron, sel de mer, vitamines D, vitamines B6, vitamines B9, vitamines E.","en:gluten,en:milk",1.0,https://images.openfoodfacts.org/images/products/317/568/106/6632/front_fr.152.400.jpg,3.0,2.0
6111031005538,merendina big,bimo,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Cakes, fr:merendina, en:chocolate-cakes",e,,e,402.0,19.0,11.0,55.0,38.0,1.7,4.1,0.54,Merendina,,0.0,https://images.openfoodfacts.org/images/products/611/103/100/5538/front_fr.34.400.jpg,5.0,5.0
8410376009392,Galletas fibra zero azúcares,Gullón,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas",b,4.0,c,431.0,17.0,1.7,65.0,0.5,9.3,6.1,0.65,"Farine de _blé_ complet 57,5%, édulcorant (maltitol), huile de tournesol oléique 16,5%, fibre végétale 3,5%, fibre de pois 3,5%, poudre à lever (bicarbonate de sodium et d'ammonium), emulsifiant (lécithine de _soja_), sel, arômes.","en:gluten,en:soybeans",4.0,https://images.openfoodfacts.org/images/products/841/037/600/9392/front_en.104.400.jpg,2.0,3.0
7300400481595,Tartine croustillante Authentique,wasa,"Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Pains,Pains croustillants,Petit-déjeuners",a,3.0,unknown,336.0,1.5,0.4,62.0,1.0,19.0,9.0,1.0,"Farine complète de SEIGLE (77 g*), farine de SEIGLE (28 g*), levure, sel. Peut contenir des traces de LUPIN, LAIT, MOUTARDE, GRAINES DE SÉSAME et SOJA. *en g pour 100 g de produit.",en:gluten,0.0,https://images.openfoodfacts.org/images/products/730/040/048/1595/front_fr.234.400.jpg,1.0,
3760049798609,Pain de mie grandes tranches Seigle & Graines 500g,la Boulangère,Pains de mie,a,4.0,a,297.0,9.6,1.0,37.0,4.2,7.2,12.0,0.96,"Farine de BLÉ* 41 % , eau, graines de lin brun 6,1 %, graines de lin jaune 6,1 %, graines de tournesol décortiquées 6 %, farine de SEIGLE 5,1 %, GLUTEN DE BLÉ, farine d'ORGE maltée torréfiée, levure, extrait de malt d'ORGE, sel, vinaigre, arôme naturel (contient alcool), conservateur : propionate de calcium, jus d'acérola déshydraté. Traces éventuelles d'œufs, lait, graines de sésame, soja et moutarde. * Ingrédient issu du commerce équitable français.",en:gluten,1.0,https://images.openfoodfacts.org/images/products/376/004/979/8609/front_en.140.400.jpg,1.0,1.0
7300400481588,FIBRES,Wasa,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Snacks salés,Amuse-gueules,Céréales et dérivés,Chips et frites,Chips,Pains,Pains croustillants,Pains croustillants complets,Tartine croustillante,Tartines craquantes grillées",a,3.0,a-plus,333.0,5.0,1.0,47.0,2.0,26.0,12.0,1.2,"Farine complète de SEIGLE 59 g*, son de BLÉ 27 g*, flocons d'AVOINE 12 g*, GRAINES DE SÉSAME 7,0 g*, germe de BLÉ, sel. *en g pour 100 g de produit fini. Peut contenir des traces de LUPIN, LAIT, MOUTARDE et SOJA.","en:gluten,en:sesame-seeds",0.0,https://images.openfoodfacts.org/images/products/730/040/048/1588/front_en.269.400.jpg,1.0,
3029330022428,14 Maxi Tranches complet sans sucres ajoutés,Jacquet,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pains,Pains de mie,Pains complets,Pains de mie complet",b,4.0,a,243.0,3.0,0.3,42.0,3.8,6.6,8.7,1.2,"Farine complète de blé (63%), eau, farine de blé (2,2%), huile de colga, Levure, arôme naturel (contient alcool), sel, farine de maïs fermentée, gluten de blé, jus d'acérola en poudre. Contient des sucres naturellement présents. Une recette sans huile de palme pour des pains de mie moelleux. Con vient à un régime végétalien. pour 1 portion %AR* pour (1 tranche ÉTIQUETAGE NUTRITIONNEL 100 g par =39,3g) portion 410 97 f Valeur 1020 kJ énergétique",en:gluten,0.0,https://images.openfoodfacts.org/images/products/302/933/002/2428/front_fr.180.400.jpg,2.0,1.0
6175700,Tartines craquantes au sarrasin imp,"Ekibio,Le pain des Fleurs","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Cereals and their products,Extruded crispbreads",a,3.0,a-plus,388.0,2.8,0.6,75.0,2.6,4.4,13.4,0.68,"Farine de sarrasin* (97,6%), sucre de canne complet* (&lt;2%), sel marin. *issu de l'agriculture biologique.",,0.0,https://images.openfoodfacts.org/images/products/000/000/617/5700/front_fr.90.400.jpg,1.0,
3760049790214,Pain De Mie Bio,"La Boulangère,La Boulangère Bio","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads,Packaged breads,Wholemeal breads,Wholemeal sliced breads,fr:écologie",c,4.0,a-plus,268.0,4.2,0.4,47.0,6.3,4.9,8.1,1.1,"Farine de BLÉ*/** 44%, farine complète de BLÉ*/** 13%, levain* 11% (eau, farines de BLÉ*/** 5% et de SEIGLE*, levures), eau, sucre de canne roux*, levure, huile de tournesol 3,6%*/**, son de BLÉ*, vinaigre de cidre*, GLUTEN DE BLÉ*, sel, levure désactivée, agent de traitement de la farine: acide ascorbique. Traces éventuelles de soja. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable français.",en:gluten,0.0,https://images.openfoodfacts.org/images/products/376/004/979/0214/front_en.249.400.jpg,3.0,
3256540000698,Pains au lait x10,Pasquier,"Snacks,Snacks sucrés,en:Sweet pastries and pies,Viennoiseries,Pains au lait",c,4.0,b,353.0,11.0,4.0,55.0,11.0,3.5,8.6,0.00275,"Farine de _blé_ 43%, Levain 21% (Farine de _blé_ 11%, Eau, Sel), Sucre, _Œufs_ frais 11%, _Beurre_ pâtissier, Huile de colza, Levure, _Lait_ écrémé en poudre (Équivalent à 10% de lait écrémé reconstitué), Émulsifiant: mono et diglycérides d'acides gras, Sel, Protéines de _blé_, _Gluten_ de blé, Extrait de carotte, Agent de traitement de la farine : acide ascorbique, Protéines de _lait_","en:eggs,en:gluten,en:milk",2.0,https://images.openfoodfacts.org/images/products/325/654/000/0698/front_fr.201.400.jpg,3.0,2.0
3760049791006,Tartines campagne 450g,La boulangere,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de campagne, Pain de mie de campagne",c,4.0,unknown,274.0,6.5,0.5,43.0,2.6,3.9,8.9,1.2,"Farine de BLÉ* 57 %, eau, huile de colza, GLUTEN DE BLÉ, levure, semoule de BLÉ dur, levains de BLÉ dévitalisés, sel, arôme naturel (contient alcool), conservateur : propionate de calcium, farine de SEIGLE, farine d'ORGE maltée torréfiée, levure désactivée, farine de BLÉ malté torréfié, antioxydant : acide ascorbique. Traces éventuelles d'œufs, soja et lait.* Ingrédient issu du commerce équitable français.",en:gluten,2.0,https://images.openfoodfacts.org/images/products/376/004/979/1006/front_fr.144.400.jpg,3.0,
4056489007180,pain de mie grandes tranches spécial sandwich complet,"Lidl,Maître Jean Pierre","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains de mie,Pains complets,Pains de mie complet",b,4.0,b,258.0,4.5,0.5,43.0,5.0,6.3,8.3,1.0,"Farine de _blé_ complet 60%, eau, farine de _blé_, huile de colza, sucre, levure, sel, farine de fève, correcteur d'acidité (acétates de sodium), arôme naturel, alcool",en:gluten,1.0,https://images.openfoodfacts.org/images/products/405/648/900/7180/front_en.115.400.jpg,2.0,2.0
7300400481571,wasa,"Barilla,Wasa","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Crispbreads,fr:Pains croustillants complets, Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips",a,3.0,unknown,338.0,1.5,0.3,62.0,2.0,20.0,9.0,1.0,"Farine complète de SEIGLE 110 g*, sel. *en g pour 100 g de produit. Peut contenir des traces de LUPIN, LAIT, MOUTARDE, GRAINES DE SÉSAME et SOJA.",en:gluten,0.0,https://images.openfoodfacts.org/images/products/730/040/048/1571/front_fr.1729.400.jpg,1.0,
3228857001231,Harrys brioche tressee nature au sucre perle sans additifs 500g,Harrys,"Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioches tressées, Brioches pur beurre, Brioches natures, Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pains, en:Packaged breads",c,4.0,c,356.0,13.0,1.0,49.0,13.0,4.5,8.6,0.8,"Farine de BLÉ 51,8%, eau, OEUFS frais 12,2%, sucre 11,5%, huile de colza 10,8%, sucre perlé 2,3% (sucre, graisse végétale : karité, arôme), gluten de BLÉ, arômes dont fleur d'oranger (contient alcool), extraits végétaux à pouvoir colorant (curcuma, paprika), levure, fibre de BLÉ, sel, farine d'ORGE maltée, extrait d'acérola. Peut contenir des traces de LAIT, GRAINES DE SÉSAME, FRUITS A COQUE et SOJA.","en:eggs,en:gluten",0.0,https://images.openfoodfacts.org/images/products/322/885/700/1231/front_fr.138.400.jpg,3.0,3.0
3228857000166,100% mie complet 500g,Harry's,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pains,Pains de mie,Pains de mie sans croûte,Pains complets,Pains de mie complet",b,4.0,a,250.0,4.3,0.4,42.0,5.5,6.5,7.5,1.1,"Farine complète de BLÉ 36%, eau, farine de BLÉ 24%, huile de colza, sucre, arôme (contient alcool), sel, vinaigre, farine de SEIGLE maltée, levure, gluten de BLÉ, extrait d'acérola. Peut contenir des traces d'OEUFS, SOJA, LAIT, FRUITS À COQUE et GRAINES DE SÉSAME.",en:gluten,0.0,https://images.openfoodfacts.org/images/products/322/885/700/0166/front_fr.1834.400.jpg,2.0,1.0
1318180,MULTISEED WHOLEMEAL FARMHOUSE LOAF,Sainsbury's taste the difference,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads,Multigrain sliced breads,Wholemeal breads",a,4.0,a,270.0,7.5,1.1,34.2,4.2,7.4,12.8,0.84,"Wholemeal Wheat Flour, Water, Mixed Seeds (14%) (Sunflower Seeds, Brown Linseed, Millet, Poppy Seeds), Wheat Gluten, Sugar, Yeast, Fermented Wheat Flour, Salt, Soya Flour, Rapeseed Oil, Spirit Vinegar, Malted Barley Flour, Malted Wheat Flour, Rye Flour, Palm Oil, Flour Treatment Agent: Ascorbic Acid.","en:gluten,en:soybeans",1.0,https://images.openfoodfacts.org/images/products/000/000/131/8180/front_en.59.400.jpg,1.0,1.0
3228857001378,Brioche moins de sucre,Harrys,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Céréales et pommes de terre,Snacks sucrés,en:Sweet pastries and pies,Pains,Viennoiseries,Brioches,Brioches tranchées,Brioches natures",c,4.0,c,327.0,11.0,1.1,45.1,9.3,7.2,8.4,1.0,"Farine de BLÉ 52,5%, eau, OEUFS frais 9%, huile de colza, sucre 8,5%, arôme (contient alcool), fibres (BLÉ, AVOINE), gluten de BLÉ, levure, sel, extraits végétaux à pouvoir colorant (curcuma, paprika), extrait d'acérola. Peut contenir des traces de LAIT, SOJA, FRUITS A COQUE, GRAINES DE SÉSAME.","en:eggs,en:gluten",0.0,https://images.openfoodfacts.org/images/products/322/885/700/1378/front_fr.130.400.jpg,3.0,3.0
3760049794298,Pain de mie Bio grandes tranches céréales & graines 500g,La Boulangère,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads,Multigrain sliced breads, Céréales et dérivés, en:Packaged breads",c,4.0,a-plus,310.0,8.6,0.9,47.0,4.9,4.0,9.2,1.0,"Farine de BLÉ*/** 56%, eau, levure, huile de tournesol*/** 4,5%, sucre de canne roux*, levure, graines de tournesol décortiquées* 3,4%, vinaigre de cidre*, flocons de BLÉ* 2,8 %, graines de lin brun* 2,8%, farine de SEIGLE * 1,6 %, graines de millet décortiquées* 1,6 %, GLUTEN DE BLÉ*, sel, farine d'ORGE maltée torréfiée* 0,2%, levure désactivée, agent de traitement de la farine : acide ascorbique. Traces éventuelles d'œufs, soja, lait, moutarde et graines de sésame. *Ingrédients issus de l'Agriculture Biologique. **Ingrédients issus du commerce équitable Français.",en:gluten,1.0,https://images.openfoodfacts.org/images/products/376/004/979/4298/front_fr.194.400.jpg,3.0,
3017760542890,Pain grillé au blé complet,LU Pelletier,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Rusks,Toasts",d,4.0,b,387.0,4.9,2.1,71.0,2.6,5.1,12.0,1.8,"farine de blé 86%, farine complète de blé 15%, levure, huile de palme, sirop de glucose - fructose, sel, farine de blé malté, acidifiant (acide lactique), farine de seigle, agent de traitement de la farine (acide ascorbique) peut contenir lait, soja, moutarde",en:gluten,2.0,https://images.openfoodfacts.org/images/products/301/776/054/2890/front_en.187.400.jpg,4.0,2.0
4056489039518,Petit Pains Grillés Blé complet,Maître Jean Pierre,Petits pains grillés,b,4.0,a-plus,408.0,10.0,0.9,66.0,4.2,6.9,10.0,1.0,"Farine de _blé_ complet 45%, farine de _blé_ 45%, huile de colza, sucre, levure, sel, gluten de _blé_, agent de traitement de la farine (acide ascorbique)",en:gluten,1.0,https://images.openfoodfacts.org/images/products/405/648/903/9518/front_fr.47.400.jpg,2.0,
3228857000852,Harrys pain de mie 100% mie nature sans croute 500g,Harrys,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie, Pains de mie sans croûte, Surgelés, Pains surgelés",c,4.0,a,264.0,4.0,0.3,48.0,7.0,4.0,7.0,1.1,"Farine de BLÉ 63%, eau, sucre, huile de colza, sel, vinaigre, levure, farine de fèves, gluten de BLÉ, arôme (contient alcool), extrait d'acérola. Peut contenir des traces d'OEUF, SOJA, LAIT, FRUITS A COQUE et GRAINES DE SÉSAME.",en:gluten,0.0,https://images.openfoodfacts.org/images/products/322/885/700/0852/front_en.160.400.jpg,3.0,1.0
3760049790252,Pain de mie grandes tranches Toastiligne complet,la boulangère,"Pains de mie complet, en:Packaged breads",a,4.0,b,226.0,1.9,0.9,39.0,2.8,6.2,10.0,0.98,"Farine complète de BLÉ* 61%, eau, GLUTEN DE BLÉ, levure sel, farine de BLÉ*0,7%, vinaigre, conservateur : propionate de calcium, émulsifiant : mono - et diglycérides d'acides gras (origine végétale), agent de traitement de la farine : acide ascorbique. Traces éventuelles de soja, moutarde et graines de sésame. * Ingrédients issus du commerce équitable français.",en:gluten,3.0,https://images.openfoodfacts.org/images/products/376/004/979/0252/front_fr.117.400.jpg,1.0,2.0
